# Lua binding shapes of the 1.12.1 client (WoW.exe build 5875): one row per registered
# binding, name -> (argc, return arity, return kinds), with per-column confidence.
#
# 82 registrar tables, 1722 bindings, 1722 analysed, 0 unresolved registrar sites. Four
# registration routes, extents read from the registrar's own literal: 0x704120
# RegisterFunction loops; 0x701d80 widget method tables; the inlined base-library loop at
# 0x811e28; and the four luaL_openlib 0x6f4dc0 tables (bit/math/table/string).
#
# Column contract:
#   arity / arity_conf   sound. exact = one constant; set = a `|`-separated set of possible
#     counts; unknown = `?`. An imprecise result is a set or `?`, never a wrong single
#     number. Gate on this.
#   kind `string?`       string or nil. lua_pushstring 0x6f3890 begins `test edx,edx ; jne`
#     and tail-jumps to lua_pushnil when the char* is NULL, so `string` is emitted only where
#     the pointer is a constant that resolves to a readable literal; every other
#     lua_pushstring is `string?`. A miss path can show a fixed arity and still answer nil in
#     that slot (GetMapInfo -> nil,0,0; GetChannelName -> 0,nil,0).
#   kinds / kinds_conf   advisory unless kinds_conf == agree: the independent lua_push* trace
#     length matches `eax` at every ret, and every ret was checked. A loop (GetTexCoord: 2
#     textual pushes, 8 real) -> unverified. `agree` is about the binding's own ops:
#     lua_gettable 0x6f3a40 and lua_rawget 0x6f3b00 replace the key on top with the looked-up
#     value (recorded as `any`), and a callee that pushes on the binding's behalf is invisible
#     to the trace, so the returned window may hold slots it never described (note
#     `delegated-push`).
#   argc / argc_conf     never gate on this. argc is a max over observed constant Lua stack
#     indices, with no unknown state, and a silent lower bound when a binding delegates
#     argument parsing to a helper. Such rows say lower-bound, but the detector is one level
#     deep, so treat every argc as a floor.
#   name       not a key. 60 names are registered from more than one table and 21 of those
#     differ in arity between registrations: GetBuildInfo returns 5 on the glue screen (table
#     0x8373b8) and 3 in-game (0x83de68); GetAddOnInfo 8 and 7. Key on `fn`, or on
#     (table_va, name). Every such row carries the note name-not-unique.
#   notes  stack-leak = the reference pushes a value and then returns 0 (or fewer): the
#     disabled lottery/vendor stubs, which a faithful client does not copy. variadic = the
#     count comes from lua_gettop, no constant exists. delegated-push = a foreign callee
#     pushes on the binding's behalf, so `agree` covers this row's own ops only.
#     cfg-truncated / indirect-branch / iteration-cap = an edge the walk could not resolve;
#     such a row's arity is not covered by the soundness claim above.
#
# Vendored from the maintainer's analysis (`WOW_RE`); no generator for it lives in this repo.
name	fn	pair_va	table_va	table_kind	argc	argc_conf	arity	arity_conf	kinds	kinds_conf	notes
InboxItemCanDelete	0x4afe00	0x845f90	0x845eb0	global	1	exact	1	exact	(nil) | (number)	agree	
InitializeTabardColors	0x502b10	0x84ee40	0x84ee40	widget	1	exact	0	exact	()	agree	
InitiateTrade	0x48a120	0x83e0c8	0x83de68	global	1	exact	0	exact	()	agree	
Insert	0x798400	0x87bc38	0x87bb68	widget	2	exact	0	exact	()	agree	
InviteByName	0x48a420	0x83e0e8	0x83de68	global	1	exact	0	exact	()	agree	
InviteToParty	0x48a3b0	0x83e0e0	0x83de68	global	1	exact	0	exact	()	agree	
IsActionInRange	0x4e7550	0x84bd88	0x84bd10	global	1	exact	1	exact	(nil) | (number)	agree	
IsAddOnLoadOnDemand	0x48e840	0x83e4e0	0x83de68	global	1	exact	1	exact	(nil) | (number)	agree	
IsAddOnLoaded	0x48e8e0	0x83e4e8	0x83de68	global	1	exact	1	exact	(nil) | (number)	agree	
IsAddonVersionCheckEnabled	0x46d9b0	0x837528	0x8373b8	global	0	exact	1	exact	(nil) | (number)	agree	
IsAltKeyDown	0x488600	0x83dea0	0x83de68	global	0	exact	1	exact	(nil) | (number)	agree	
IsAttackAction	0x4e7280	0x84bd58	0x84bd10	global	1	exact	1	exact	(nil) | (number)	agree	
IsAuctionSortReversed	0x4d0030	0x849150	0x8490a8	global	2	exact	0|1	set	() | (nil) | (number)	agree	
IsAutoFocus	0x797d40	0x87bbf0	0x87bb68	widget	1	exact	1	exact	(nil) | (number)	agree	
IsAutoRepeatAction	0x4e7360	0x84bd68	0x84bd10	global	1	exact	1	exact	(nil) | (number)	agree	
IsClampedToScreen	0x776cb0	0x879070	0x878ec0	widget	1	exact	1	exact	(nil) | (number)	agree	
IsConnectedToServer	0x46d380	0x8374a0	0x8373b8	global	0	exact	1	exact	(nil) | (number)	agree	
IsConsumableAction	0x4e7470	0x84bd78	0x84bd10	global	1	exact	1	exact	(nil) | (number)	agree	
IsControlKeyDown	0x4885c0	0x83de98	0x83de68	global	0	exact	1	exact	(nil) | (number)	agree	
IsCurrentAction	0x4e72f0	0x84bd60	0x84bd10	global	1	exact	1	exact	(nil) | (number)	agree	
IsCurrentCast	0x4b4370	0x846690	0x846648	global	0	lower-bound	1	exact	(nil) | (number)	agree	
IsCurrentQuestFailed	0x4e0960	0x84b158	0x84b0f0	global	0	exact	1	exact	(nil) | (number)	agree	
IsDesaturated	0x79c2c0	0x87c1d0	0x87c128	widget	1	exact	1	exact	(nil) | (number)	agree	
IsEnabled	0x7800b0	0x879d10	0x879d00	widget	1	exact	1	exact	(number)	agree	
IsEquippedAction	0x4e74e0	0x84bd80	0x84bd10	global	1	exact	1	exact	(nil) | (number)	agree	
IsFactionInactive	0x4d6af0	0x84a0e8	0x84a0a8	global	1	exact	1	exact	(nil) | (number)	agree	
IsFishingLoot	0x4c2ee0	0x847d30	0x847cf0	global	0	exact	1	exact	(nil) | (number)	agree	
IsFrameType	0x773700	0x878ec8	0x878ec0	widget	2	exact	1	exact	(nil) | (number)	agree	
IsGuildLeader	0x516e40	0x850648	0x850438	global	0	exact	1	exact	(nil) | (number)	agree	
IsInGuild	0x516de0	0x850640	0x850438	global	0	exact	1	exact	(nil) | (number)	agree	
IsInInstance	0x48a750	0x83e520	0x83de68	global	0	exact	2	exact	() | (nil,string?) | (number,string?)	unverified	
IsInMeetingStoneQueue	0x4ca570	0x848ce8	0x848ce8	global	0	exact	1	exact	(nil) | (number)	agree	
IsInventoryItemLocked	0x4c8e60	0x848520	0x8484d0	global	0	lower-bound	1	exact	(nil) | (number)	agree	
IsKeyboardEnabled	0x776f90	0x879088	0x878ec0	widget	1	exact	1	exact	(nil) | (number)	agree	
IsLinuxClient	0x48c990	0x83e300	0x83de68	global	0	exact	1	exact	(nil)	agree	
IsMacClient	0x48c980	0x83e2f8	0x83de68	global	0	exact	1	exact	(nil)	agree	
IsMouseEnabled	0x777130	0x879098	0x878ec0	widget	1	exact	1	exact	(nil) | (number)	agree	
IsMouseWheelEnabled	0x7772b0	0x8790a8	0x878ec0	widget	1	exact	1	exact	(nil) | (number)	agree	
IsMouselooking	0x514270	0x850180	0x8500b8	global	0	exact	1	exact	(nil) | (number)	agree	
IsMovable	0x7764d0	0x879028	0x878ec0	widget	1	exact	1	exact	(nil) | (number)	agree	
IsMultiLine	0x797eb0	0x87bc00	0x87bb68	widget	1	exact	1	exact	(nil) | (number)	agree	
IsNumeric	0x798020	0x87bc10	0x87bb68	widget	1	exact	1	exact	(nil) | (number)	agree	
IsObjectType	0x79fe60	0x87c7d0	0x87c7c8	widget	2	exact	1	exact	(nil) | (number)	agree	name-not-unique
IsObjectType	0x7a1290	0x87c9c0	0x87c9b8	widget	2	exact	1	exact	(nil) | (number)	agree	name-not-unique
IsOwned	0x530fe0	0x8541b0	0x854198	widget	2	exact	1	exact	(nil) | (number)	agree	
IsPartyLeader	0x4e9130	0x84c188	0x84c170	global	0	exact	1	exact	(nil) | (number)	agree	
IsPassword	0x798190	0x87bc20	0x87bb68	widget	1	exact	1	exact	(nil) | (number)	agree	
IsPetAttackActive	0x4be0e0	0x8475c0	0x8475a0	global	1	exact	1	exact	(boolean)	agree	
IsQuestCompletable	0x501d40	0x84e9f0	0x84e968	global	0	exact	1	exact	(nil) | (number)	agree	
IsQuestWatched	0x4e1890	0x84b1e0	0x84b0f0	global	1	exact	1	exact	(nil) | (number)	agree	
IsRaidLeader	0x4bb8c0	0x847260	0x847240	global	0	exact	1	exact	(nil) | (number)	agree	
IsRaidOfficer	0x4bb910	0x847268	0x847240	global	0	exact	1	exact	(nil) | (number)	agree	
IsResizable	0x776640	0x879038	0x878ec0	widget	1	exact	1	exact	(nil) | (number)	agree	
IsResting	0x516ea0	0x850650	0x850438	global	0	exact	1	exact	(nil) | (number)	agree	
IsShiftKeyDown	0x488590	0x83de90	0x83de68	global	0	exact	1	exact	(nil) | (number)	agree	
IsShown	0x775990	0x878fd8	0x878ec0	widget	1	exact	1	exact	(nil) | (number)	agree	name-not-unique
IsShown	0x79b9b0	0x87c190	0x87c128	widget	1	exact	1	exact	(nil) | (number)	agree	name-not-unique
IsShown	0x79cff0	0x87c220	0x87c1d8	widget	1	exact	1	exact	(nil) | (number)	agree	name-not-unique
IsSpellPassive	0x4b44e0	0x8466b0	0x846648	global	0	lower-bound	1	exact	(nil) | (number)	agree	
IsTalentTrainer	0x4d8ed0	0x84a410	0x84a3e0	global	0	exact	1	exact	(nil) | (number)	agree	
IsToplevel	0x7754f0	0x878fa8	0x878ec0	widget	1	exact	1	exact	(nil) | (number)	agree	
IsTradeskillTrainer	0x4d8ea0	0x84a408	0x84a3e0	global	0	exact	1	exact	(nil) | (number)	agree	
IsTrainerServiceLearnSpell	0x4d9e70	0x84a478	0x84a3e0	global	1	exact	2	exact	(nil,nil) | (number,nil) | (number,number)	agree	
IsTrainerServiceSkillStep	0x4d9dd0	0x84a470	0x84a3e0	global	1	exact	1	exact	(nil) | (number)	agree	
IsTrainerServiceTradeSkill	0x4d9f70	0x84a480	0x84a3e0	global	1	exact	1	exact	(nil) | (number)	agree	
IsUnitOnQuest	0x4dfe10	0x84b130	0x84b0f0	global	2	exact	1	exact	(nil) | (number)	agree	
IsUsableAction	0x4e73d0	0x84bd70	0x84bd10	global	1	exact	2	exact	(nil,nil) | (nil,number) | (number,nil) | (number,number)	agree	
IsUserPlaced	0x776b40	0x879060	0x878ec0	widget	1	exact	1	exact	(nil) | (number)	agree	
IsVendorActive	0x4c43d0	0x8481d0	0x8481b8	global	0	exact	0	exact	(number)	unverified	stack-leak
IsVisible	0x7758d0	0x878fd0	0x878ec0	widget	1	exact	1	exact	(nil) | (number)	agree	name-not-unique
IsVisible	0x79b8f0	0x87c188	0x87c128	widget	1	exact	1	exact	(nil) | (number)	agree	name-not-unique
IsVisible	0x79cf30	0x87c218	0x87c1d8	widget	1	exact	1	exact	(nil) | (number)	agree	name-not-unique
IsWindowsClient	0x48c960	0x83e2f0	0x83de68	global	0	exact	1	exact	(number)	agree	
ItemTextGetCreator	0x4e3940	0x84ba08	0x84ba00	global	0	exact	1	exact	(nil) | (string?)	agree	
ItemTextGetItem	0x4e38f0	0x84ba00	0x84ba00	global	0	exact	1	exact	(string?)	agree	
ItemTextGetMaterial	0x4e39f0	0x84ba10	0x84ba00	global	0	exact	1	exact	(nil) | (string?)	agree	
ItemTextGetPage	0x4e3ad0	0x84ba18	0x84ba00	global	0	exact	1	exact	(number)	agree	
ItemTextGetText	0x4e3b00	0x84ba20	0x84ba00	global	0	exact	1	exact	(string?)	agree	
ItemTextHasNextPage	0x4e3b10	0x84ba28	0x84ba00	global	0	exact	1	exact	(nil) | (number)	agree	
ItemTextNextPage	0x4e3b60	0x84ba38	0x84ba00	global	0	exact	0	exact	()	agree	
ItemTextPrevPage	0x4e3b50	0x84ba30	0x84ba00	global	0	exact	0	exact	()	agree	
JoinBattlefield	0x4ab290	0x8457f8	0x8457e0	global	2	exact	0	exact	()	agree	
JoinChannelByName	0x49ff00	0x843658	0x843618	global	3	exact	0|2	set	() | (number,nil) | (number,string?)	agree	
Jump	0x513bd0	0x8500b8	0x8500b8	global	0	exact	0	exact	()	agree	
KeyRingButtonIDToInvSlotID	0x4c8150	0x848508	0x8484d0	global	1	exact	1	exact	(number)	agree	
LFGQuery	0x4e9760	0x84c1c8	0x84c170	global	3	exact	0	exact	()	agree	
LaunchAddOnURL	0x46d5e0	0x8374e0	0x8373b8	global	1	exact	0	exact	()	agree	
LaunchURL	0x46cf60	0x837418	0x8373b8	global	1	exact	0	exact	()	agree	
LearnTalent	0x4f36a0	0x84cd18	0x84ccf0	global	2	exact	0	exact	()	agree	
LeaveBattlefield	0x4abe60	0x845880	0x8457e0	global	0	exact	0	exact	()	agree	
LeaveChannelByName	0x4a0000	0x843660	0x843618	global	1	exact	0	exact	()	agree	
LeaveParty	0x4e9180	0x84c190	0x84c170	global	0	exact	0	exact	()	agree	
ListChannelByName	0x4a00d0	0x843668	0x843618	global	0	lower-bound	0	exact	()	agree	
ListChannels	0x4a01c0	0x843670	0x843618	global	0	exact	0	exact	()	agree	
LoadAddOn	0x48e980	0x83e4f0	0x83de68	global	1	exact	2	exact	(nil,string) | (nil,string?) | (number,nil)	agree	
LoadBindings	0x4b8220	0x846cc0	0x846c88	global	1	exact	0	exact	()	agree	
LockHighlight	0x782840	0x879e28	0x879d00	widget	1	exact	0	exact	()	agree	
LoggingChat	0x49fe40	0x843648	0x843618	global	0	exact	?	unknown	?	unknown	delegated-push
LoggingCombat	0x49fef0	0x843650	0x843618	global	0	exact	?	unknown	?	unknown	delegated-push
Logout	0x489390	0x83dfb0	0x83de68	global	0	exact	0	exact	()	agree	
LootSlot	0x4c2e70	0x847d20	0x847cf0	global	1	exact	0	exact	()	agree	
LootSlotIsCoin	0x4c2e00	0x847d18	0x847cf0	global	1	exact	1	exact	(nil) | (number)	agree	
LootSlotIsItem	0x4c2d90	0x847d10	0x847cf0	global	1	exact	1	exact	(nil) | (number)	agree	
Lower	0x775b20	0x878fe8	0x878ec0	widget	1	exact	0	exact	()	agree	
MakeMinigameMove	0x4c4d80	0x848394	0x84838c	global	2	exact	0	exact	()	agree	
MouselookStart	0x514210	0x850170	0x8500b8	global	0	exact	0	exact	()	agree	
MouselookStop	0x514240	0x850178	0x8500b8	global	0	exact	0	exact	()	agree	
MoveBackwardStart	0x513e80	0x8500e0	0x8500b8	global	0	exact	0	exact	()	agree	
MoveBackwardStop	0x513eb0	0x8500e8	0x8500b8	global	0	exact	0	exact	()	agree	
MoveForwardStart	0x513e20	0x8500d0	0x8500b8	global	0	exact	0	exact	()	agree	
MoveForwardStop	0x513e50	0x8500d8	0x8500b8	global	0	exact	0	exact	()	agree	
MoveViewDownStart	0x50b580	0x84f800	0x84f7a0	global	0	exact	?	unknown	?	unknown	
MoveViewDownStop	0x50b590	0x84f808	0x84f7a0	global	0	exact	?	unknown	?	unknown	
MoveViewInStart	0x50b4a0	0x84f7b0	0x84f7a0	global	0	exact	?	unknown	?	unknown	
MoveViewInStop	0x50b4d0	0x84f7b8	0x84f7a0	global	0	exact	?	unknown	?	unknown	
MoveViewLeftStart	0x50b540	0x84f7d0	0x84f7a0	global	0	exact	?	unknown	?	unknown	
MoveViewLeftStop	0x50b550	0x84f7d8	0x84f7a0	global	0	exact	?	unknown	?	unknown	
MoveViewOutStart	0x50b500	0x84f7c0	0x84f7a0	global	0	exact	?	unknown	?	unknown	
MoveViewOutStop	0x50b510	0x84f7c8	0x84f7a0	global	0	exact	?	unknown	?	unknown	
MoveViewRightStart	0x50b520	0x84f7e0	0x84f7a0	global	0	exact	?	unknown	?	unknown	
MoveViewRightStop	0x50b530	0x84f7e8	0x84f7a0	global	0	exact	?	unknown	?	unknown	
MoveViewUpStart	0x50b560	0x84f7f0	0x84f7a0	global	0	exact	?	unknown	?	unknown	
MoveViewUpStop	0x50b570	0x84f7f8	0x84f7a0	global	0	exact	?	unknown	?	unknown	
NewGMTicket	0x48c9d0	0x83e310	0x83de68	global	2	exact	0	exact	()	agree	
NextView	0x50b680	0x84f830	0x84f7a0	global	0	exact	0	exact	()	agree	
NoPlayTime	0x48ebe0	0x83e500	0x83de68	global	0	exact	1	exact	(nil) | (number)	agree	
NotWhileDeadError	0x48d340	0x83e398	0x83de68	global	0	exact	0	exact	()	agree	
NotifyInspect	0x48a310	0x83e0d8	0x83de68	global	1	exact	0	exact	()	agree	
NumLines	0x535ad0	0x8542d0	0x854198	widget	1	exact	1	exact	(number)	agree	
NumTaxiNodes	0x4dcb00	0x84adb0	0x84ada8	global	0	exact	1	exact	(number)	agree	
OfferPetition	0x4f4790	0x84ced0	0x84cea0	global	0	exact	0	exact	()	agree	
OffhandHasWeapon	0x4c9570	0x848570	0x8484d0	global	0	exact	1	exact	(nil) | (number)	agree	
OpenTrainer	0x4d8cf0	0x84a3e0	0x84a3e0	global	0	exact	0	exact	()	agree	
OpeningCinematic	0x48c8c0	0x83e2e0	0x83de68	global	0	exact	0	exact	()	agree	
PINEntered	0x46d1c0	0x837590	0x8373b8	global	8	lower-bound	0	exact	()	agree	
PageDown	0x792e00	0x87b660	0x87b5c0	widget	1	exact	0	exact	()	agree	
PageUp	0x792d30	0x87b658	0x87b5c0	widget	1	exact	0	exact	()	agree	
PartialPlayTime	0x48eb70	0x83e4f8	0x83de68	global	0	exact	1	exact	(nil) | (number)	agree	
PatchDownloadApply	0x46d410	0x8374c8	0x8373b8	global	0	exact	0	exact	()	agree	
PatchDownloadCancel	0x46d400	0x8374c0	0x8373b8	global	0	exact	0	exact	()	agree	
PatchDownloadProgress	0x46d3e0	0x8374b8	0x8373b8	global	0	exact	1	exact	(number)	agree	
PetAbandon	0x4be4c0	0x847618	0x8475a0	global	0	exact	0	exact	()	agree	
PetAggressiveMode	0x4be470	0x8475f0	0x8475a0	global	0	exact	0	exact	()	agree	
PetAttack	0x4be4a0	0x847608	0x8475a0	global	0	exact	0	exact	()	agree	
PetCanBeAbandoned	0x4be500	0x847630	0x8475a0	global	0	exact	1	exact	(nil) | (number)	agree	
PetCanBeRenamed	0x4be580	0x847638	0x8475a0	global	0	exact	1	exact	(nil) | (number)	agree	
PetDefensiveMode	0x4be460	0x8475e8	0x8475a0	global	0	exact	0	exact	()	agree	
PetDismiss	0x4be4d0	0x847620	0x8475a0	global	0	exact	0	exact	()	agree	
PetFollow	0x4be490	0x847600	0x8475a0	global	0	exact	0	exact	()	agree	
PetHasActionBar	0x4bdc20	0x8475a0	0x8475a0	global	0	exact	1	exact	(nil) | (number)	agree	
PetPassiveMode	0x4be450	0x8475e0	0x8475a0	global	0	exact	0	exact	()	agree	
PetRename	0x4be4e0	0x847628	0x8475a0	global	1	exact	0	exact	()	agree	
PetStopAttack	0x4be4b0	0x847610	0x8475a0	global	0	exact	0	exact	()	agree	
PetWait	0x4be480	0x8475f8	0x8475a0	global	0	exact	0	exact	()	agree	
PickupAction	0x4e71d0	0x84bd48	0x84bd10	global	1	exact	0	exact	()	agree	
PickupBagFromSlot	0x4c8fa0	0x848538	0x8484d0	global	0	lower-bound	0	exact	()	agree	
PickupContainerItem	0x4f9b30	0x84d6b0	0x84d688	global	2	lower-bound	0	exact	()	agree	
PickupInventoryItem	0x4c8da0	0x848510	0x8484d0	global	0	lower-bound	0	exact	()	agree	
PickupMacro	0x4f1ae0	0x84c9c8	0x84c990	global	1	exact	0	exact	()	agree	
PickupMerchantItem	0x4fb760	0x84da58	0x84da28	global	1	exact	0	exact	()	agree	
PickupPetAction	0x4be180	0x8475c8	0x8475a0	global	1	exact	0	exact	()	agree	
PickupPlayerMoney	0x48abc0	0x83e1a0	0x83de68	global	1	exact	0	exact	()	agree	
PickupSpell	0x4b42a0	0x846680	0x846648	global	0	lower-bound	0	exact	()	agree	
PickupStablePet	0x4cb7a0	0x848de8	0x848da0	global	1	exact	0	exact	()	agree	
PickupTradeMoney	0x4c0790	0x847a50	0x8479f8	global	1	exact	0	exact	()	agree	
PingLocation	0x4eeca0	0x84c578	0x84c538	widget	3	exact	0	exact	()	agree	
PitchDownStart	0x5140c0	0x850140	0x8500b8	global	0	exact	0	exact	()	agree	
PitchDownStop	0x5140f0	0x850148	0x8500b8	global	0	exact	0	exact	()	agree	
PitchUpStart	0x514060	0x850130	0x8500b8	global	0	exact	0	exact	()	agree	
PitchUpStop	0x514090	0x850138	0x8500b8	global	0	exact	0	exact	()	agree	
PlaceAction	0x4e7240	0x84bd50	0x84bd10	global	1	exact	0	exact	()	agree	
PlaceAuctionBid	0x4cf610	0x849110	0x8490a8	global	3	exact	0	exact	()	agree	
PlayCreditsMusic	0x46cef0	0x8373f0	0x8373b8	global	0	exact	0	exact	()	agree	
PlayGlueMusic	0x46ceb0	0x8373e8	0x8373b8	global	1	exact	0	exact	()	agree	
PlayMusic	0x458720	0x835a58	0x835a50	global	1	exact	0	exact	()	agree	
PlaySound	0x4586d0	0x835a50	0x835a50	global	1	exact	0	exact	()	agree	
PlaySoundFile	0x458780	0x835a60	0x835a50	global	1	exact	1	exact	(nil) | (number)	agree	
PlayerHasSpells	0x4b43f0	0x8466a0	0x846648	global	0	exact	1	exact	(number)	agree	
PositionMiniWorldMapArrowFrame	0x4a8f20	0x845118	0x845078	global	5	exact	0	exact	()	agree	
PositionWorldMapArrowFrame	0x4a8d20	0x845110	0x845078	global	5	exact	0	exact	()	agree	
PrevView	0x50b690	0x84f838	0x84f7a0	global	0	exact	0	exact	()	agree	
ProcessMapClick	0x4a7f30	0x8450b0	0x845078	global	2	exact	0	exact	()	agree	
PromoteByName	0x48a830	0x83e110	0x83de68	global	1	exact	0	exact	()	agree	
PromoteToAssistant	0x4bbd20	0x847288	0x847240	global	1	exact	0	exact	()	agree	
PromoteToPartyLeader	0x48a7c0	0x83e108	0x83de68	global	1	exact	0	exact	()	agree	
PurchaseSlot	0x4f86b0	0x84d5f4	0x84d5dc	global	0	exact	0	exact	()	agree	
PutItemInBackpack	0x4c8f70	0x848530	0x8484d0	global	0	exact	1	exact	(nil) | (number)	agree	
PutItemInBag	0x4c8f00	0x848528	0x8484d0	global	0	lower-bound	1	exact	(nil) | (number)	agree	
QueryAuctionItems	0x4ce980	0x8490d8	0x8490a8	global	9	exact	0	exact	()	agree	
QuestChooseRewardError	0x5021a0	0x84ea48	0x84e968	global	0	exact	0	exact	()	agree	
QuestLogPushQuest	0x4e1340	0x84b1a8	0x84b0f0	global	0	exact	0	exact	()	agree	
Quit	0x4893b0	0x83dfb8	0x83de68	global	0	exact	0	exact	()	agree	
QuitGame	0x46cea0	0x8373e0	0x8373b8	global	0	exact	0	exact	()	agree	
Raise	0x775a50	0x878fe0	0x878ec0	widget	1	exact	0	exact	()	agree	
RandomRoll	0x48c7b0	0x83e2d8	0x83de68	global	2	exact	0	exact	()	agree	
RandomizeCharCustomization	0x471900	0x838190	0x8380f8	global	0	exact	0	exact	()	agree	
ReadFile	0x515f50	0x85040c	0x8503f4	global	0	exact	?	unknown	?	unknown	
RealmListDialogCancelled	0x46ed20	0x837ee8	0x837ea0	global	0	exact	0	exact	()	agree	
RefreshUnit	0x505e40	0x84f204	0x84f1fc	widget	1	exact	0	exact	()	agree	
RegisterAllEvents	0x774c20	0x878f58	0x878ec0	widget	1	exact	0	exact	()	agree	
RegisterCVar	0x488b00	0x83dee0	0x83de68	global	2	exact	0	exact	()	agree	
RegisterEvent	0x774a40	0x878f48	0x878ec0	widget	2	exact	0	exact	()	agree	
RegisterForClicks	0x782490	0x879e18	0x879d00	widget	10	lower-bound	0	exact	()	agree	
RegisterForDrag	0x776d60	0x879078	0x878ec0	widget	10	lower-bound	?	unknown	()	unverified	
RegisterForSave	0x4884e0	0x83de80	0x83de68	global	1	exact	0	exact	()	agree	
ReloadUI	0x4884d0	0x83de78	0x83de68	global	0	exact	0	exact	()	agree	
RemoveChatWindowChannel	0x4a1260	0x843738	0x843618	global	2	exact	0	exact	()	agree	
RemoveChatWindowMessages	0x4a0f40	0x843728	0x843618	global	2	exact	0	exact	()	agree	
RemoveFriend	0x5ad2d0	0x85d858	0x85d830	global	1	exact	0	exact	()	agree	
RemoveQuestWatch	0x4e1970	0x84b1f0	0x84b0f0	global	1	exact	0	exact	()	agree	
RemoveSkillUp	0x4d3c70	0x849d28	0x849cf8	global	1	exact	0	exact	()	agree	
RenameCharacter	0x473520	0x8385b0	0x838578	global	2	lower-bound	0|1	set	() | (nil) | (number)	agree	delegated-push
RenamePetition	0x4f4930	0x84ced8	0x84cea0	global	1	exact	0	exact	()	agree	
RepairAllItems	0x4fbfe0	0x84daa8	0x84da28	global	0	exact	0	exact	()	agree	
ReplaceEnchant	0x48d300	0x83e388	0x83de68	global	0	exact	0	exact	()	agree	
ReplaceIconTexture	0x76ed70	0x8789c0	0x878948	widget	2	exact	0	exact	()	agree	
ReplaceTradeEnchant	0x48d330	0x83e390	0x83de68	global	0	exact	0	exact	()	agree	
RepopMe	0x48a970	0x83e120	0x83de68	global	0	exact	0	exact	()	agree	
RequestBattlefieldPositions	0x4abef0	0x8458a0	0x8457e0	global	0	exact	0	exact	()	agree	
RequestBattlefieldScoreData	0x4ab990	0x845858	0x8457e0	global	0	exact	0	exact	()	agree	
RequestInspectHonorData	0x4c9610	0x848580	0x8484d0	global	0	exact	0	exact	()	agree	
RequestRaidInfo	0x4a1850	0x843780	0x843618	global	0	exact	0	exact	()	agree	
RequestRealmList	0x46ecf0	0x837ea0	0x837ea0	global	1	exact	0	exact	()	agree	
RequestTimePlayed	0x48a900	0x83e118	0x83de68	global	0	exact	0	exact	()	agree	
ResetAddOns	0x46d9a0	0x837520	0x8373b8	global	0	exact	0	exact	()	agree	
ResetCharCustomize	0x4713e0	0x838108	0x8380f8	global	0	exact	0	exact	()	agree	
ResetChatColors	0x4a09e0	0x8436f8	0x843618	global	0	exact	0	exact	()	agree	
ResetCursor	0x48ac70	0x83e1b0	0x83de68	global	0	exact	0	exact	()	agree	
ResetDisabledAddOns	0x48e830	0x83e4d8	0x83de68	global	0	exact	0	exact	()	agree	
ResetInstances	0x48a6b0	0x83e510	0x83de68	global	0	exact	0	exact	()	agree	
ResetPerformanceValues	0x489430	0x83ded0	0x83de68	global	0	exact	0	exact	()	agree	
ResetTutorials	0x4b5a10	0x846b1c	0x846b04	global	0	exact	0	exact	()	agree	
ResetView	0x50b640	0x84f828	0x84f7a0	global	1	exact	0	exact	()	agree	
RestartGx	0x48dab0	0x83e400	0x83de68	global	0	exact	0	exact	()	agree	
RestoreVideoDefaults	0x48dad0	0x83e408	0x83de68	global	0	exact	0	exact	()	agree	
ResurrectHasSickness	0x48aa00	0x83e138	0x83de68	global	0	exact	1	exact	(nil) | (number)	agree	
ResurrectHasTimer	0x48aa30	0x83e140	0x83de68	global	0	exact	1	exact	(nil) | (number)	agree	
RetrieveCorpse	0x48d260	0x83e378	0x83de68	global	0	exact	0	exact	()	agree	
ReturnInboxItem	0x4afba0	0x845f80	0x845eb0	global	1	exact	0	exact	()	agree	
RollOnLoot	0x4c3370	0x847d60	0x847cf0	global	2	exact	0	exact	()	agree	
RunBinding	0x4b8180	0x846cb0	0x846c88	global	2	exact	0	exact	()	agree	delegated-push
RunScript	0x48b980	0x83e288	0x83de68	global	1	exact	0	exact	()	agree	
Save	0x502bd0	0x84ee48	0x84ee40	widget	1	exact	0	exact	()	agree	
SaveAddOns	0x46d990	0x837518	0x8373b8	global	0	exact	0	exact	()	agree	
SaveBindings	0x4b8260	0x846cc8	0x846c88	global	1	exact	0	exact	()	agree	
SaveView	0x50b600	0x84f820	0x84f7a0	global	1	exact	0	exact	()	agree	
ScanningAccepted	0x46d0b0	0x837458	0x8373b8	global	0	exact	1	exact	(nil) | (number)	agree	
Screenshot	0x46d3d0	0x8374b0	0x8373b8	global	0	exact	0	exact	()	agree	name-not-unique
Screenshot	0x4893d0	0x83deb0	0x83de68	global	0	exact	0	exact	()	agree	name-not-unique
ScrollDown	0x792c60	0x87b650	0x87b5c0	widget	1	exact	0	exact	()	agree	
ScrollToBottom	0x792fa0	0x87b670	0x87b5c0	widget	1	exact	0	exact	()	agree	
ScrollToTop	0x792ed0	0x87b668	0x87b5c0	widget	1	exact	0	exact	()	agree	
ScrollUp	0x792b90	0x87b648	0x87b5c0	widget	1	exact	0	exact	()	agree	
